prob,width,distrX,distrY
0.9546511627906977,0.2696884753143461,"LogNormal{Float32}(μ=0.162f0, σ=0.103f0)","Gamma{Float32}(α=93.76099f0, θ=0.01260774f0)"
0.947906976744186,1.7855713518887113,"LogNormal{Float32}(μ=0.637f0, σ=0.391f0)","Gamma{Float32}(α=6.0537715f0, θ=0.33714542f0)"
0.9506976744186046,0.011906636534369144,"LogNormal{Float32}(μ=0.991f0, σ=0.002f0)","Gamma{Float32}(α=246723.77f0, θ=1.091882f-5)"
0.9395348837209302,2.081219329832915,"LogNormal{Float32}(μ=0.384f0, σ=0.537f0)","Gamma{Float32}(α=2.9917772f0, θ=0.56683725f0)"
0.9344186046511628,3.031981938494296,"LogNormal{Float32}(μ=0.618f0, σ=0.595f0)","Gamma{Float32}(α=2.3540995f0, θ=0.9406861f0)"
0.9467441860465117,0.10383914423025618,"LogNormal{Float32}(μ=0.484f0, σ=0.029f0)","Gamma{Float32}(α=1188.5248f0, θ=0.0013657553f0)"
0.9455813953488372,1.8737506074384582,"LogNormal{Float32}(μ=0.6f0, σ=0.417f0)","Gamma{Float32}(α=5.2652774f0, θ=0.37749827f0)"
0.9462790697674418,0.6815180906091705,"LogNormal{Float32}(μ=0.454f0, σ=0.192f0)","Gamma{Float32}(α=26.629826f0, θ=0.060229085f0)"
0.9525581395348838,0.15698730392700855,"LogNormal{Float32}(μ=0.325f0, σ=0.051f0)","Gamma{Float32}(α=383.9707f0, θ=0.003609212f0)"
0.9434883720930233,2.434896753963584,"LogNormal{Float32}(μ=0.51f0, σ=0.55f0)","Gamma{Float32}(α=2.8309555f0, θ=0.6842963f0)"
0.9453488372093023,0.9325947440328126,"LogNormal{Float32}(μ=0.656f0, σ=0.214f0)","Gamma{Float32}(α=21.339792f0, θ=0.09239564f0)"
0.9481395348837209,0.13101500134584304,"LogNormal{Float32}(μ=0.87f0, σ=0.025f0)","Gamma{Float32}(α=1599.3533f0, θ=0.001492889f0)"
0.9506976744186046,0.6305606292132896,"LogNormal{Float32}(μ=0.373f0, σ=0.192f0)","Gamma{Float32}(α=26.629826f0, θ=0.055542886f0)"
0.9446511627906977,0.8492266091921871,"LogNormal{Float32}(μ=0.692f0, σ=0.189f0)","Gamma{Float32}(α=27.497683f0, θ=0.07395923f0)"
0.9465116279069767,2.8775101956611953,"LogNormal{Float32}(μ=0.747f0, σ=0.522f0)","Gamma{Float32}(α=3.1926196f0, θ=0.7576f0)"
0.9504651162790698,0.6172925281970087,"LogNormal{Float32}(μ=0.097f0, σ=0.246f0)","Gamma{Float32}(α=16.029596f0, θ=0.07085082f0)"
0.9495348837209302,0.4287836571396306,"LogNormal{Float32}(μ=0.459f0, σ=0.122f0)","Gamma{Float32}(α=66.6874f0, θ=0.023907237f0)"
0.9476744186046512,0.7456876937030598,"LogNormal{Float32}(μ=0.608f0, σ=0.18f0)","Gamma{Float32}(α=30.36688f0, θ=0.061473284f0)"
0.9455813953488372,1.1282201109981547,"LogNormal{Float32}(μ=0.836f0, σ=0.216f0)","Gamma{Float32}(α=20.93734f0, θ=0.11279242f0)"
0.94,2.06383465560844,"LogNormal{Float32}(μ=0.284f0, σ=0.577f0)","Gamma{Float32}(α=2.5313363f0, θ=0.6198469f0)"
0.9513953488372093,0.7839716962332606,"LogNormal{Float32}(μ=0.632f0, σ=0.184f0)","Gamma{Float32}(α=29.03969f0, θ=0.06589218f0)"
0.9490697674418604,2.185057834331259,"LogNormal{Float32}(μ=0.691f0, σ=0.439f0)","Gamma{Float32}(α=4.7048984f0, θ=0.46708515f0)"
0.95,1.7785137299514953,"LogNormal{Float32}(μ=0.821f0, σ=0.332f0)","Gamma{Float32}(α=8.581617f0, θ=0.27984753f0)"
0.9441860465116279,1.506394134811053,"LogNormal{Float32}(μ=0.564f0, σ=0.36f0)","Gamma{Float32}(α=7.2268486f0, θ=0.25949883f0)"
0.9511627906976744,0.19239428265582034,"LogNormal{Float32}(μ=0.03f0, σ=0.084f0)","Gamma{Float32}(α=141.22473f0, θ=0.007322346f0)"
0.9344186046511628,1.6014178276072177,"LogNormal{Float32}(μ=0.091f0, σ=0.549f0)","Gamma{Float32}(α=2.8429174f0, θ=0.4479246f0)"
0.9430232558139535,2.4014772986791937,"LogNormal{Float32}(μ=0.767f0, σ=0.445f0)","Gamma{Float32}(α=4.5663595f0, θ=0.5206362f0)"
0.9476744186046512,1.7839544732911805,"LogNormal{Float32}(μ=0.247f0, σ=0.527f0)","Gamma{Float32}(α=3.1237462f0, θ=0.47087222f0)"
0.9453488372093023,0.9455159588927131,"LogNormal{Float32}(μ=0.097f0, σ=0.362f0)","Gamma{Float32}(α=7.141946f0, θ=0.1647274f0)"
0.9397674418604651,1.5823481732986937,"LogNormal{Float32}(μ=0.092f0, σ=0.545f0)","Gamma{Float32}(α=2.891435f0, θ=0.4398857f0)"
0.95,0.260496833091178,"LogNormal{Float32}(μ=0.438f0, σ=0.076f0)","Gamma{Float32}(α=172.62997f0, θ=0.0090024145f0)"
0.9425581395348838,1.69431357880367,"LogNormal{Float32}(μ=0.231f0, σ=0.519f0)","Gamma{Float32}(α=3.2349093f0, θ=0.44560587f0)"
0.9537209302325581,0.5831048497718417,"LogNormal{Float32}(μ=0.647f0, σ=0.137f0)","Gamma{Float32}(α=52.78078f0, θ=0.036524843f0)"
0.9502325581395349,0.5181669426801429,"LogNormal{Float32}(μ=0.682f0, σ=0.118f0)","Gamma{Float32}(α=71.31957f0, θ=0.027925674f0)"
0.9486046511627907,0.5024981614026773,"LogNormal{Float32}(μ=0.122f0, σ=0.197f0)","Gamma{Float32}(α=25.27047f0, θ=0.045582473f0)"
0.943953488372093,3.1031525002490685,"LogNormal{Float32}(μ=0.649f0, σ=0.591f0)","Gamma{Float32}(α=2.3920717f0, θ=0.95263886f0)"
0.946046511627907,1.2146000627221893,"LogNormal{Float32}(μ=0.588f0, σ=0.292f0)","Gamma{Float32}(α=11.235385f0, θ=0.16722147f0)"
0.94,2.12197765027647,"LogNormal{Float32}(μ=0.377f0, σ=0.549f0)","Gamma{Float32}(α=2.8429174f0, θ=0.59622914f0)"
0.9409302325581396,1.4133339410751868,"LogNormal{Float32}(μ=0.24f0, σ=0.445f0)","Gamma{Float32}(α=4.5663595f0, θ=0.30736977f0)"
0.9532558139534884,0.6594272675805339,"LogNormal{Float32}(μ=0.222f0, σ=0.232f0)","Gamma{Float32}(α=18.083572f0, θ=0.070927866f0)"
